"U_34,mV","I_M,mA","U_0,mV","I_0,mA","E,mV",N,"t,ms"
0.016666666666666666,0.016666666666666666,0.016666666666666666,0.0016666666666666666,0.05,1,1
16.7,16.7,16.7,1.67,0.05,1,1002
