"U_34,mV","I_M,mA","U_0,mV","I_0,mA","E,mV",N,"t,ms"
-0.0021417664999999995,0.14512589137499998,-0.003124260,4.5624874999999996e-05,0,1,1
-0.0020637795,0.13331882687500002,-0.002600142,0.171153928875,0.2,1,17815
-0.001601537875,0.132613812125,-0.001756579,0.34639201075,0.4,1,35452
-0.001161445625,0.131787286625,-0.001548894,0.5173103477500001,0.6000000000000001,1,53135
-0.0010537215,0.131031325,-0.001296641,0.692684906375,0.8,1,70758
-0.000923835125,0.13044124512500002,-0.000820331,0.863698254875,1.0,1,88396
-0.001038714875,0.12977121725000001,-0.001237280,1.0344919412500002,1.2,1,106022
-0.00013476462499999997,124.923871875,-0.003124260,4.59955e-05,0,2,131421
-0.00062945875,126.57279925,-0.002600142,0.17113506375,0.2,2,149258
-0.0003707775,126.612598625,-0.001756579,0.3463882675,0.4,2,166908
-0.00040123625,126.65394725,-0.001548894,0.517302824125,0.6000000000000001,2,184652
-0.000362689125,126.693686875,-0.001296641,0.6926875748750001,0.8,2,202261
0.00024402687499999997,126.73297074999999,-0.000820331,0.8637136352500001,1.0,2,219918
-0.00010150237499999998,126.77253887500001,-0.001237280,1.03448119375,1.2,2,237556
-0.00013278762499999998,255.44981312500002,-0.003124260,4.8256625e-05,0,3,270359
-0.000310983625,256.543227375,-0.002600142,0.17114436649999998,0.2,3,288075
-0.000661394125,256.648787375,-0.001756579,0.346404907875,0.4,3,305703
-0.000614083125,256.721523,-0.001548894,0.517311125875,0.6000000000000001,3,323372
-0.00019394325000000003,256.79164787499997,-0.001296641,0.692687092875,0.8,3,341000
1.8966249999999998e-05,256.871843625,-0.000820331,0.863684171625,1.0,3,358656
0.0001281885,256.939357,-0.001237280,1.0344803062499999,1.2,3,376270
-0.00042490500000000005,401.39838999999995,-0.003124260,3.76565e-05,0,4,413772
-0.00027832824999999997,401.473364,-0.002600142,0.17113795462499998,0.2,4,431488
-0.00038904487500000004,401.555424625,-0.001756579,0.346406279125,0.4,4,449165
-6.294475000000001e-05,401.63450125,-0.001548894,0.517319353375,0.6000000000000001,4,466803
-0.0004886327500000001,401.522973375,-0.001296641,0.692714369875,0.8,4,484461
-0.00017560312499999997,401.339828625,-0.000820331,0.86369028675,1.0,4,502125
0.000302006375,401.392422125,-0.001237280,1.0344910137499999,1.2,4,519774
-0.00014233637499999998,526.100546875,-0.003124260,4.0880875e-05,0,5,543376
-0.00024657875000000005,526.29973075,-0.002600142,0.171157969,0.2,5,561070
-0.00012780675000000001,526.420956875,-0.001756579,0.34640527862500003,0.4,5,578703
-0.00016000974999999998,526.482875125,-0.001548894,0.517299896375,0.6000000000000001,5,596424
0.000188706875,526.4963035,-0.001296641,0.6927100338750001,0.8,5,614060
0.00023190937500000002,526.51383475,-0.000820331,0.8637196392500001,1.0,5,631715
5.7701375e-05,526.561206125,-0.001237280,1.03452036875,1.2,5,649358
-0.00037537649999999997,659.85848225,-0.003124260,7.9685625e-05,0,6,697290
-0.00038279899999999996,660.115108875,-0.002600142,0.171159599625,0.2,6,714981
-0.00024568475,660.168821125,-0.001756579,0.34640991125,0.4,6,732592
1.8219249999999993e-05,660.159869,-0.001548894,0.517302416625,0.6000000000000001,6,750296
-0.00016800925,660.115855,-0.001296641,0.6926981371250001,0.8,6,767956
-0.00022556574999999998,660.0714672500001,-0.000820331,0.863704925875,1.0,6,785592
3.4655625e-05,660.031929,-0.001237280,1.0344887175,1.2,6,803218
-0.00016015850000000002,799.578505875,-0.003124260,4.2029999999999996e-05,0,7,845442
-0.000283404,799.44459775,-0.002600142,0.171143329125,0.2,7,863126
-0.00034808699999999996,799.22825575,-0.001756579,0.346394123,0.4,7,880780
-1.5791374999999998e-05,799.1118785000001,-0.001548894,0.5173155732500001,0.6000000000000001,7,898446
-5.185625000000001e-05,798.8832275,-0.001296641,0.6927072169999999,0.8,7,916081
3.5118500000000006e-05,798.7455892500001,-0.000820331,0.863700070875,1.0,7,933695
-2.1308375e-05,798.5818405,-0.001237280,1.03450458,1.2,7,951338
-0.000522181125,938.190336,-0.003124260,4.8404625e-05,0,8,1005179
-0.0005668801249999999,937.7460888749999,-0.002600142,0.171156004625,0.2,8,1022838
-0.000256708875,937.383156375,-0.001756579,0.34641383974999995,0.4,8,1040473
-0.000331373375,936.992995,-0.001548894,0.517314202,0.6000000000000001,8,1058181
-0.0005735022499999999,936.621110375,-0.001296641,0.6926989153750001,0.8,8,1075848
-0.0002960185,936.2055845,-0.000820331,0.863696549875,1.0,8,1093517
-0.00031933024999999997,935.80870875,-0.001237280,1.0344850112500001,1.2,8,1111150
-0.000424575125,1052.2275774999998,-0.003124260,3.6804e-05,0,9,1146265
-0.00025573800000000004,1051.57519625,-0.002600142,0.1711665675,0.2,9,1163990
-0.0005080738749999999,1050.934,-0.001756579,0.346402610125,0.4,9,1181636
