"U_34,mV","I_M,mA","U_0,mV","I_0,mA","E,mV",N,"t,ms"
0.038484179,45.128696200,0.038484179,0.896136820,1.05,1,1
0.054068122,57.204435200,0.054068122,0.939481191,1.1,1,4173
0.054346643,57.296002400,0.054346643,0.982658637,1.1500000000000001,1,8115
0.057746330,57.322134600,0.057746330,1.021460200,1.2000000000000002,1,12072
